0	532.6	3924.5	135.5
1	755.9	4140.7	190.8
2	753.2	3136	112.5
3	705.1	817.5	224.5
4	995.6	1277	450.5
5	1331.8	1605.2	147.2
6	1647.3	2055.6	275.9
7	2024.2	2432.3	576.2
8	2285.1	2822.4	804.4
9	2473.9	3039.2	553.7
10	3180.8	3913.8	644.6
11	3496.7	4325.5	937.9
12	2144.5	665	241.3
13	2541.6	1374	242.0
14	3050.6	2010.9	677.4
15	3509	2628.1	1531.0
16	4532.7	3836.5	220.7
17	1464.1	4042.6	404.8
18	2032	4175.7	344.6
19	2441	4050.3	315.8
20	4697.4	2684.5	645.9
21	4209.3	2049.2	151.6
